screening_score,recommendation_rank,skill_overlap,gap_ratio,nice_skill_overlap,has_cv,cover_letter_words,has_phone,seniority_tier,required_skill_count,nice_skill_count,location_signal,was_shortlisted,reached_interview,days_to_offer,days_to_respond,interview_rounds,interview_format_video,interview_format_phone,interview_format_inperson,label_hired,label_accepted
60,3,1.0,0.0,1.0,1,256,1,4,3,4.0,1,1,1,117,5,2,1,0,0,1,1
78,4,0.5,0.5,1.0,1,109,1,2,8,1.0,0,1,1,71,4,1,1,0,0,1,1
61,3,0.5,0.5,1.0,1,90,1,1,8,1.0,1,1,0,24,6,1,1,0,0,1,1
60,3,0.5,0.5,1.0,1,216,1,4,4,3.0,1,1,1,94,5,5,1,0,0,1,1
62,3,0.5,0.5,1.0,1,235,1,4,4,1.0,1,1,1,115,11,4,0,0,1,1,1
84,4,0.5,0.5,0.5,1,173,1,1,7,1.0,0,1,0,27,6,1,0,0,1,1,0
85,4,0.75,0.25,0.75,1,225,1,3,6,4.0,1,1,1,69,6,5,1,0,0,1,0
66,3,0.5,0.5,1.0,1,207,1,1,6,2.0,0,1,0,57,14,1,0,1,0,1,1
74,3,0.75,0.25,0.5,1,302,1,2,8,3.0,0,1,1,28,9,5,0,0,1,1,1
88,4,0.5,0.5,0.5,1,306,1,1,6,4.0,1,1,0,49,14,5,0,0,1,1,1
67,3,0.75,0.25,1.0,1,211,1,1,7,1.0,1,1,0,24,10,1,0,0,1,1,1
73,3,0.75,0.25,0.75,1,244,1,1,6,2.0,1,1,0,23,13,1,0,1,0,1,0
77,4,0.75,0.25,0.25,1,99,1,1,6,1.0,1,1,0,20,3,1,1,0,0,1,0
66,3,0.5,0.5,0.25,1,270,1,2,4,2.0,1,1,1,77,14,1,0,1,0,1,1
67,3,0.75,0.25,0.25,1,235,1,2,6,1.0,0,1,1,57,14,1,0,0,1,1,1
67,3,0.75,0.25,1.0,1,234,1,3,8,4.0,1,1,1,49,1,2,1,0,0,1,1
64,3,0.75,0.25,0.5,1,232,1,1,5,2.0,1,1,0,33,5,3,1,0,0,1,1
84,4,0.75,0.25,0.75,1,300,1,2,3,1.0,1,1,1,43,6,5,1,0,0,1,1
69,3,0.5,0.5,1.0,1,152,1,2,6,1.0,0,1,1,43,6,1,1,0,0,1,1
63,3,0.5,0.5,1.0,1,138,1,2,7,1.0,0,1,1,61,11,1,1,0,0,1,1
76,4,0.5,0.5,1.0,1,112,1,2,8,1.0,1,1,1,67,10,1,0,1,0,1,1
71,3,0.75,0.25,0.25,1,311,1,4,6,1.0,1,1,1,114,3,2,1,0,0,1,1
62,3,0.5,0.5,0.75,1,173,1,1,7,3.0,1,1,0,27,9,1,0,0,1,1,1
61,3,1.0,0.0,0.5,1,177,1,2,4,4.0,1,1,1,58,14,1,1,0,0,1,1
67,3,0.75,0.25,0.5,1,244,1,4,5,4.0,0,1,1,112,7,3,1,0,0,1,1
64,3,1.0,0.0,1.0,1,330,1,2,5,4.0,1,1,1,26,13,2,0,0,1,1,1
88,4,0.25,0.75,0.5,1,245,1,1,4,4.0,0,1,0,51,10,1,0,0,1,1,0
68,3,0.75,0.25,1.0,1,180,1,1,7,2.0,0,1,0,40,13,1,0,1,0,1,0
64,3,0.5,0.5,0.75,1,158,1,2,8,2.0,0,1,1,42,13,2,0,1,0,1,1
83,4,0.75,0.25,0.75,1,268,1,2,4,3.0,1,1,1,44,1,5,1,0,0,1,1
64,3,0.75,0.25,0.5,1,269,1,3,3,2.0,1,1,1,82,12,5,1,0,0,1,1
61,3,0.75,0.25,1.0,1,155,1,2,7,3.0,1,1,1,53,3,2,0,1,0,1,1
58,3,0.5,0.5,0.75,1,137,1,2,8,4.0,1,1,1,39,12,3,0,1,0,1,1
64,3,1.0,0.0,0.5,1,246,1,1,8,1.0,1,1,0,28,12,5,0,1,0,1,1
68,3,1.0,0.0,0.25,1,275,1,1,4,4.0,1,1,0,60,4,1,1,0,0,1,1
63,3,0.75,0.25,0.75,1,315,1,2,7,4.0,1,1,1,36,1,4,1,0,0,1,1
71,3,0.75,0.25,0.5,1,285,1,2,7,3.0,1,1,1,67,6,1,0,1,0,1,1
61,3,0.5,0.5,0.75,1,167,1,2,7,2.0,1,1,1,55,5,1,0,0,1,1,1
66,3,1.0,0.0,1.0,1,258,1,1,7,2.0,0,1,0,25,8,1,1,0,0,1,0
65,3,0.25,0.75,0.75,1,268,1,2,8,1.0,0,1,1,36,2,5,1,0,0,1,1
72,3,0.75,0.25,0.75,1,303,1,1,5,2.0,1,1,0,55,1,1,1,0,0,1,1
72,3,0.5,0.5,0.5,1,298,1,2,3,3.0,0,1,1,97,7,1,0,0,1,1,1
65,3,0.75,0.25,1.0,1,181,1,2,4,3.0,0,1,1,18,11,3,0,0,1,1,0
64,3,0.75,0.25,0.75,1,297,1,2,8,1.0,0,1,1,62,5,5,1,0,0,1,1
74,3,0.5,0.5,0.75,1,356,1,2,8,3.0,0,1,1,20,5,4,0,1,0,1,1
82,4,0.75,0.25,1.0,1,189,1,2,3,4.0,1,1,1,70,3,1,1,0,0,1,1
60,3,0.5,0.5,0.75,1,231,1,2,5,1.0,1,1,1,121,4,1,0,1,0,1,1
65,3,0.75,0.25,0.75,1,230,1,4,4,1.0,0,1,1,25,5,4,0,0,1,1,1
63,3,1.0,0.0,0.25,1,184,1,1,4,4.0,1,1,0,40,4,3,0,1,0,1,0
64,3,0.75,0.25,1.0,1,171,1,1,6,3.0,1,1,0,48,5,2,0,0,1,1,1
60,3,0.75,0.25,1.0,1,111,1,4,6,3.0,1,1,1,42,4,3,1,0,0,1,1
69,3,0.75,0.25,0.75,1,312,1,2,5,4.0,0,1,1,15,10,3,1,0,0,1,1
70,3,0.5,0.5,0.25,1,235,1,1,5,3.0,0,1,0,40,5,1,0,0,1,1,0
72,3,0.75,0.25,1.0,1,298,1,2,6,3.0,0,1,1,41,11,1,0,1,0,1,1
57,3,0.75,0.25,0.75,1,261,1,1,7,1.0,0,1,0,46,9,1,0,0,1,1,1
61,3,0.75,0.25,1.0,1,201,1,1,3,4.0,1,1,0,33,9,1,0,1,0,1,1
87,4,1.0,0.0,0.5,1,324,1,1,3,4.0,1,1,0,46,9,1,0,0,1,1,1
79,4,0.75,0.25,0.25,1,228,1,3,5,2.0,1,1,1,85,13,1,1,0,0,1,1
69,3,0.75,0.25,0.75,1,324,1,3,5,3.0,0,1,1,58,4,1,0,1,0,1,1
69,3,0.75,0.25,1.0,1,239,1,1,8,3.0,1,1,0,60,14,1,0,0,1,1,1
62,3,0.75,0.25,0.25,1,242,1,2,8,1.0,1,1,1,47,3,1,0,1,0,1,1
69,3,0.75,0.25,0.5,1,295,1,2,6,1.0,0,1,1,48,2,5,0,1,0,1,1
81,4,0.25,0.75,0.5,1,187,1,2,3,3.0,1,1,1,61,12,1,0,0,1,1,1
63,3,0.5,0.5,0.25,1,198,1,1,3,3.0,0,1,0,49,13,5,1,0,0,1,0
70,3,0.5,0.5,0.25,1,229,1,1,5,3.0,1,1,0,19,2,4,0,0,1,1,1
67,3,0.75,0.25,1.0,1,288,1,2,6,2.0,1,1,1,78,9,1,1,0,0,1,1
67,3,0.75,0.25,0.25,1,286,1,2,6,4.0,1,1,1,60,8,1,1,0,0,1,1
81,4,0.5,0.5,0.5,1,264,1,2,3,2.0,1,1,1,28,4,5,1,0,0,1,1
74,3,0.75,0.25,0.75,1,281,1,2,8,1.0,0,1,1,66,8,1,0,1,0,1,0
70,3,0.75,0.25,0.5,1,308,1,3,5,1.0,0,1,1,31,10,5,0,0,1,1,0
62,3,0.75,0.25,0.75,1,203,1,2,6,4.0,1,1,1,38,9,3,0,1,0,1,1
83,4,0.75,0.25,0.75,1,181,1,2,3,3.0,1,1,1,65,8,1,1,0,0,1,1
61,3,0.75,0.25,0.5,1,249,1,3,7,2.0,0,1,1,69,13,1,1,0,0,1,1
72,3,0.75,0.25,0.5,1,272,1,1,6,1.0,1,1,0,40,4,1,1,0,0,1,1
67,3,1.0,0.0,0.25,1,310,1,4,4,1.0,0,1,1,76,9,4,1,0,0,1,1
59,3,0.25,0.75,0.75,1,64,1,1,4,1.0,1,1,0,25,5,1,0,0,1,1,1
67,3,0.75,0.25,0.25,1,272,1,4,5,1.0,0,1,1,118,14,1,0,0,1,1,1
61,3,0.5,0.5,1.0,1,162,1,2,3,3.0,0,1,1,117,4,1,0,0,1,1,1
86,4,0.75,0.25,0.75,1,206,1,3,8,1.0,1,1,1,77,13,4,1,0,0,1,1
66,3,0.75,0.25,1.0,1,220,1,2,7,1.0,1,1,1,41,9,5,1,0,0,1,1
64,3,0.5,0.5,0.5,1,152,1,2,8,2.0,1,1,1,29,4,1,0,1,0,1,1
62,3,0.75,0.25,0.75,1,168,1,1,5,3.0,0,1,0,47,11,1,0,0,1,1,1
67,3,0.75,0.25,0.25,1,246,1,2,6,2.0,0,1,1,73,4,1,1,0,0,1,1
61,3,0.75,0.25,0.75,1,185,1,2,5,1.0,1,1,1,74,4,3,1,0,0,1,1
72,3,0.75,0.25,0.75,1,253,1,1,5,3.0,1,1,0,24,5,4,0,1,0,1,1
58,3,0.75,0.25,0.75,1,191,1,1,6,2.0,1,1,0,80,10,1,0,0,1,1,1
63,3,0.75,0.25,0.75,1,137,1,1,5,1.0,1,1,0,23,6,5,0,0,1,1,1
88,4,0.75,0.25,0.5,1,240,1,3,7,3.0,0,1,1,100,8,2,0,0,1,1,1
60,3,0.5,0.5,0.75,1,165,1,1,3,4.0,1,1,0,21,8,1,0,1,0,1,1
75,3,0.75,0.25,0.25,1,308,1,2,4,3.0,1,1,1,99,3,1,0,0,1,1,1
65,3,0.75,0.25,0.75,1,182,1,1,8,1.0,1,1,0,28,4,1,1,0,0,1,1
71,3,0.5,0.5,1.0,1,274,1,2,8,2.0,1,1,1,58,5,2,1,0,0,1,1
68,3,0.75,0.25,0.75,1,295,1,2,7,3.0,0,1,1,50,4,5,1,0,0,1,1
83,4,0.75,0.25,0.25,1,228,1,1,5,4.0,1,1,0,47,13,3,1,0,0,1,1
59,3,0.75,0.25,0.25,1,126,1,3,5,4.0,1,1,1,87,6,1,1,0,0,1,1
69,3,0.75,0.25,0.75,1,299,1,1,3,4.0,0,1,0,28,6,5,1,0,0,1,1
66,3,0.75,0.25,1.0,1,170,1,1,4,4.0,1,1,0,32,10,1,1,0,0,1,1
69,3,0.75,0.25,0.5,1,290,1,2,7,3.0,1,1,1,59,12,1,1,0,0,1,1
60,3,0.75,0.25,0.25,1,162,1,2,5,3.0,0,1,1,70,10,1,0,0,1,1,1
71,3,0.5,0.5,0.75,1,295,1,1,5,3.0,0,1,0,52,8,1,1,0,0,1,1
71,3,0.75,0.25,0.75,1,301,1,1,3,3.0,1,1,0,24,14,5,1,0,0,1,1
70,3,0.5,0.5,0.5,1,267,1,1,5,3.0,1,1,0,29,13,1,0,1,0,1,1
61,3,0.75,0.25,0.25,1,132,1,2,7,1.0,0,1,1,59,3,5,0,0,1,1,1
64,3,0.25,0.75,0.25,1,192,1,3,6,4.0,1,1,1,102,3,3,0,1,0,1,1
65,3,0.75,0.25,0.75,1,279,1,3,6,1.0,1,1,1,87,6,1,1,0,0,1,1
81,4,1.0,0.0,0.25,1,275,1,3,8,2.0,1,1,1,94,12,1,0,1,0,1,1
76,4,0.75,0.25,0.5,1,172,1,2,4,2.0,1,1,1,54,14,1,1,0,0,1,1
69,3,0.75,0.25,0.5,1,294,1,1,4,4.0,0,1,0,69,10,2,1,0,0,1,1
65,3,0.75,0.25,0.75,1,241,1,1,6,1.0,1,1,0,29,10,5,1,0,0,1,1
58,3,0.75,0.25,1.0,1,137,1,1,5,2.0,1,1,0,22,4,1,1,0,0,1,1
56,3,0.75,0.25,0.75,1,240,1,4,8,2.0,1,1,1,49,9,2,1,0,0,1,1
62,3,0.75,0.25,0.25,1,222,1,1,3,1.0,1,1,0,23,3,1,1,0,0,1,0
69,3,0.5,0.5,0.75,1,228,1,3,3,1.0,1,1,1,58,8,1,0,1,0,1,1
60,3,0.75,0.25,0.5,1,173,1,2,5,2.0,1,1,1,50,3,5,1,0,0,1,1
88,4,0.75,0.25,0.25,1,328,1,2,5,4.0,1,1,1,87,2,1,1,0,0,1,1
64,3,0.75,0.25,0.5,1,300,1,1,8,2.0,1,1,0,32,14,5,1,0,0,1,0
70,3,0.75,0.25,0.25,1,206,1,4,5,4.0,1,1,1,117,13,5,0,1,0,1,1
62,3,0.75,0.25,1.0,1,185,1,1,5,3.0,1,1,0,74,10,5,1,0,0,1,0
88,4,0.5,0.5,0.75,1,309,1,4,4,4.0,0,1,1,118,9,1,1,0,0,1,1
91,4,0.5,0.5,1.0,1,244,1,2,5,4.0,0,1,1,59,4,1,0,1,0,1,1
92,4,0.25,0.75,0.25,1,287,1,2,6,3.0,0,1,1,98,9,1,0,1,0,1,1
64,3,0.5,0.5,0.75,1,205,1,2,6,3.0,1,1,1,37,11,2,1,0,0,1,1
63,3,0.75,0.25,1.0,1,254,1,1,6,1.0,1,1,0,48,8,1,1,0,0,1,1
67,3,0.75,0.25,0.75,1,289,1,3,5,3.0,0,1,1,66,4,1,1,0,0,1,1
64,3,0.75,0.25,0.75,1,183,1,2,3,1.0,1,1,1,76,6,1,1,0,0,1,1
68,3,0.75,0.25,1.0,1,281,1,2,3,3.0,1,1,1,45,12,5,0,0,1,1,0
67,3,0.5,0.5,0.25,1,270,1,2,3,3.0,0,1,1,45,4,4,1,0,0,1,1
70,3,0.75,0.25,0.75,1,230,1,2,6,4.0,0,1,1,39,14,5,1,0,0,1,1
68,3,0.5,0.5,1.0,1,293,1,1,8,3.0,1,1,0,31,11,2,0,0,1,1,1
75,3,0.75,0.25,1.0,1,312,1,2,8,2.0,0,1,1,70,13,1,1,0,0,1,1
69,3,0.75,0.25,0.5,1,304,1,1,4,2.0,1,1,0,43,8,2,0,1,0,1,1
74,3,0.25,0.75,1.0,1,240,1,1,3,3.0,1,1,0,35,4,1,1,0,0,1,1
63,3,0.5,0.5,0.25,1,155,1,2,6,2.0,0,1,1,34,1,4,0,0,1,1,1
71,3,0.5,0.5,0.5,1,269,1,1,3,2.0,0,1,0,45,8,1,0,0,1,1,1
63,3,0.5,0.5,0.5,1,233,1,3,6,2.0,0,1,1,33,6,4,1,0,0,1,0
57,3,0.5,0.5,0.25,1,118,1,4,5,3.0,0,1,1,117,2,1,0,0,1,1,1
67,3,0.75,0.25,0.5,1,256,1,2,8,1.0,1,1,1,73,14,1,1,0,0,1,1
68,3,0.5,0.5,1.0,1,209,1,1,6,3.0,1,1,0,40,14,1,0,1,0,1,1
62,3,1.0,0.0,0.75,1,159,1,2,7,2.0,0,1,1,51,6,4,1,0,0,1,1
55,3,0.5,0.5,0.25,1,73,1,3,5,2.0,1,1,1,52,10,4,1,0,0,1,1
80,4,1.0,0.0,0.5,1,281,1,2,8,2.0,1,1,1,51,6,1,1,0,0,1,1
61,3,0.5,0.5,1.0,1,214,1,2,6,1.0,1,1,1,65,7,2,0,0,1,1,1
60,3,1.0,0.0,0.25,1,249,1,2,6,3.0,1,1,1,32,9,2,1,0,0,1,1
19,1,0.04,0.82,0.18,1,0,1,2,7,3.0,0,0,0,5,6,1,0,1,0,0,1
33,1,0.17,0.75,0.09,1,51,1,2,7,4.0,0,0,0,9,1,1,1,0,0,0,0
11,1,0.18,0.78,0.02,0,39,1,1,7,4.0,1,0,0,6,3,1,0,1,0,0,1
28,1,0.07,0.74,0.08,1,76,1,2,5,2.0,0,0,0,14,1,0,1,0,0,0,1
39,1,0.22,0.76,0.12,1,24,0,1,8,4.0,1,0,0,17,4,1,0,1,0,0,1
34,2,0.08,0.93,0.3,1,39,1,2,6,2.0,0,0,0,14,5,0,0,0,1,0,1
6,2,0.06,0.86,0.12,0,6,0,1,8,4.0,0,0,0,15,1,1,0,1,0,0,0
8,1,0.22,0.71,0.03,0,73,0,1,6,3.0,0,0,0,7,4,1,0,0,1,0,1
27,1,0.06,0.94,0.17,1,66,1,1,5,2.0,0,0,0,19,3,0,0,0,1,0,1
37,1,0.1,0.97,0.28,0,28,0,1,8,4.0,0,0,0,7,5,1,0,1,0,0,1
34,1,0.09,0.96,0.24,1,36,1,2,7,4.0,1,0,0,12,2,0,1,0,0,0,0
36,1,0.22,0.95,0.25,1,68,0,2,5,2.0,1,0,0,15,1,1,0,1,0,0,1
10,2,0.11,1.0,0.28,0,23,1,2,5,2.0,1,0,0,17,1,0,0,0,1,0,1
23,2,0.17,0.88,0.19,1,18,1,2,5,2.0,0,0,0,19,3,0,1,0,0,0,0
30,1,0.2,0.99,0.3,1,19,1,2,5,3.0,1,0,0,13,3,1,0,1,0,0,1
26,2,0.16,0.98,0.01,0,56,1,2,8,3.0,1,0,0,13,6,1,0,1,0,0,1
32,1,0.24,0.79,0.25,1,16,1,1,5,4.0,0,0,0,11,3,0,0,1,0,0,1
12,2,0.2,0.96,0.26,0,7,0,2,5,4.0,1,0,0,13,2,1,0,0,1,0,1
20,1,0.1,0.94,0.28,1,13,1,1,8,2.0,1,0,0,15,5,1,1,0,0,0,0
20,1,0.24,0.93,0.14,1,78,1,2,8,3.0,1,0,0,14,1,1,0,1,0,0,1
37,2,0.13,0.97,0.24,1,69,1,2,5,4.0,0,0,0,13,3,1,0,1,0,0,1
12,1,0.01,0.82,0.06,1,76,1,2,7,4.0,0,0,0,11,4,0,0,1,0,0,1
16,1,0.07,0.82,0.18,1,22,0,2,7,2.0,0,0,0,7,2,1,1,0,0,0,0
5,1,0.16,0.89,0.11,0,35,1,1,7,2.0,0,0,0,5,4,1,0,1,0,0,0
10,2,0.04,0.92,0.18,1,39,1,2,6,2.0,0,0,0,11,3,1,0,1,0,0,1
39,2,0.15,0.96,0.2,0,41,1,2,8,3.0,0,0,0,10,6,1,0,0,1,0,0
34,1,0.09,0.96,0.1,1,2,1,1,8,3.0,0,0,0,14,2,1,0,1,0,0,1
14,1,0.13,0.92,0.06,0,47,1,1,7,3.0,1,0,0,18,6,1,1,0,0,0,1
29,2,0.0,0.99,0.1,1,3,0,2,8,2.0,0,0,0,15,4,1,0,1,0,0,1
25,1,0.21,0.75,0.2,1,22,1,2,5,3.0,0,0,0,17,5,1,0,1,0,0,0
36,1,0.09,0.99,0.2,1,23,0,2,7,2.0,0,0,0,13,2,1,1,0,0,0,1
15,2,0.04,0.72,0.22,1,53,0,2,8,3.0,0,0,0,18,1,1,0,1,0,0,0
39,1,0.11,0.87,0.04,0,71,0,1,7,2.0,1,0,0,19,5,0,0,1,0,0,1
17,2,0.12,0.73,0.25,1,55,1,1,8,4.0,1,0,0,7,3,0,0,0,1,0,0
30,1,0.16,0.87,0.21,0,34,1,2,6,3.0,1,0,0,14,2,1,0,0,1,0,1
18,2,0.13,0.82,0.01,0,42,0,1,8,2.0,1,0,0,12,6,0,1,0,0,0,0
28,1,0.01,0.72,0.1,1,40,0,1,8,4.0,0,0,0,19,2,1,0,1,0,0,0
16,1,0.22,0.89,0.14,1,11,1,1,7,4.0,1,0,0,13,3,1,0,1,0,0,1
34,1,0.11,0.92,0.11,1,76,0,1,7,2.0,1,0,0,5,5,0,0,1,0,0,1
27,2,0.02,0.75,0.04,1,73,1,2,7,2.0,0,0,0,8,6,0,0,0,1,0,1
15,2,0.19,0.91,0.06,0,19,0,1,6,2.0,1,0,0,6,6,0,0,0,1,0,1
38,2,0.17,0.75,0.01,0,9,1,1,7,3.0,1,0,0,8,4,0,1,0,0,0,1
29,1,0.16,0.74,0.03,1,13,0,1,8,3.0,1,0,0,6,1,1,0,0,1,0,0
20,1,0.11,0.74,0.08,1,50,1,1,5,3.0,0,0,0,16,1,1,0,1,0,0,1
9,2,0.1,0.88,0.25,0,2,1,2,5,3.0,0,0,0,12,5,0,1,0,0,0,1
39,2,0.13,0.93,0.16,1,8,0,2,6,3.0,0,0,0,15,4,0,0,1,0,0,1
31,1,0.01,0.88,0.13,1,51,0,1,6,2.0,0,0,0,19,1,0,0,1,0,0,0
28,2,0.07,0.94,0.2,1,11,0,1,7,2.0,1,0,0,14,5,1,0,0,1,0,1
34,1,0.25,0.88,0.16,1,5,0,2,6,4.0,0,0,0,12,6,1,0,0,1,0,0
26,1,0.17,0.94,0.04,1,1,1,2,7,4.0,1,0,0,9,1,0,0,1,0,0,1
13,2,0.1,0.99,0.07,1,56,0,2,5,4.0,0,0,0,16,5,1,0,1,0,0,1
13,1,0.06,0.82,0.07,1,29,0,2,6,4.0,0,0,0,12,3,0,1,0,0,0,1
7,1,0.19,0.74,0.18,1,22,0,2,7,3.0,1,0,0,16,3,1,0,1,0,0,0
7,1,0.07,0.74,0.14,0,51,1,1,6,4.0,0,0,0,5,5,0,1,0,0,0,0
30,2,0.04,0.88,0.12,0,13,1,1,7,4.0,0,0,0,7,2,1,1,0,0,0,0
34,1,0.04,0.86,0.17,1,41,1,1,7,4.0,0,0,0,6,1,1,0,1,0,0,0
10,2,0.18,0.76,0.29,0,38,1,1,6,2.0,0,0,0,15,6,0,0,1,0,0,0
25,1,0.16,0.96,0.09,1,53,1,2,6,2.0,1,0,0,12,3,1,0,1,0,0,1
9,1,0.02,0.99,0.16,1,49,1,2,8,3.0,1,0,0,9,2,1,0,0,1,0,0
19,1,0.03,0.78,0.14,1,54,1,2,8,3.0,1,0,0,9,5,0,0,1,0,0,0
32,1,0.16,0.76,0.21,1,17,1,2,5,4.0,1,0,0,14,2,0,1,0,0,0,1
33,1,0.14,0.76,0.22,1,11,0,1,7,2.0,0,0,0,19,5,0,0,1,0,0,0
38,1,0.17,0.82,0.22,0,42,1,1,6,4.0,1,0,0,19,1,1,1,0,0,0,0
15,2,0.04,0.96,0.06,1,4,0,2,5,4.0,0,0,0,12,4,0,0,1,0,0,1
38,1,0.18,0.88,0.13,1,36,0,1,7,4.0,0,0,0,15,3,0,0,1,0,0,0
32,2,0.23,0.72,0.24,1,50,1,2,5,2.0,1,0,0,6,6,1,1,0,0,0,0
16,2,0.15,0.84,0.11,1,65,0,2,6,2.0,0,0,0,19,4,1,1,0,0,0,1
16,1,0.05,0.73,0.3,1,52,1,1,7,2.0,1,0,0,5,6,1,0,1,0,0,0
8,1,0.17,0.82,0.11,1,79,1,2,8,4.0,1,0,0,10,2,0,0,1,0,0,0
37,1,0.09,0.82,0.15,1,44,1,2,6,4.0,0,0,0,15,3,1,0,0,1,0,0
12,1,0.01,0.89,0.14,1,35,0,1,8,3.0,0,0,0,19,5,0,0,1,0,0,0
14,1,0.08,0.86,0.13,1,19,1,1,8,2.0,1,0,0,7,1,0,0,1,0,0,1
19,1,0.23,0.96,0.25,0,53,1,1,6,3.0,1,0,0,14,6,1,0,1,0,0,0
9,1,0.1,0.7,0.05,0,64,0,1,5,4.0,1,0,0,7,5,1,0,1,0,0,0
33,1,0.22,0.93,0.17,1,25,0,1,7,3.0,1,0,0,5,5,1,1,0,0,0,0
29,2,0.13,0.71,0.19,1,6,1,2,5,2.0,0,0,0,11,2,0,1,0,0,0,1
10,1,0.13,0.79,0.26,1,0,1,1,8,3.0,0,0,0,13,5,1,1,0,0,0,0
10,1,0.0,0.96,0.18,1,50,0,1,6,3.0,1,0,0,8,6,0,1,0,0,0,1
5,1,0.16,0.91,0.29,0,53,0,1,8,3.0,0,0,0,19,2,0,0,1,0,0,0
38,2,0.03,0.75,0.26,1,9,1,1,7,4.0,1,0,0,14,4,0,1,0,0,0,1
20,1,0.12,0.85,0.1,1,1,0,1,6,2.0,1,0,0,11,1,1,0,1,0,0,0
27,1,0.07,0.92,0.26,1,52,0,1,8,3.0,1,0,0,12,3,0,0,1,0,0,0
10,2,0.1,0.98,0.29,1,31,1,2,8,4.0,0,0,0,11,1,1,1,0,0,0,1
13,1,0.13,0.89,0.08,1,33,0,2,8,2.0,1,0,0,6,4,0,0,1,0,0,0
23,1,0.0,0.71,0.18,0,20,0,1,5,2.0,0,0,0,14,4,1,0,1,0,0,1
12,1,0.07,0.85,0.08,1,57,1,2,6,2.0,1,0,0,16,4,1,0,1,0,0,1
26,2,0.25,0.75,0.19,1,59,1,2,8,3.0,0,0,0,11,5,1,1,0,0,0,1
37,2,0.01,0.71,0.03,1,4,1,2,8,2.0,1,0,0,11,6,0,0,1,0,0,0
15,2,0.08,0.88,0.22,0,7,0,2,6,4.0,0,0,0,18,2,0,1,0,0,0,1
26,1,0.08,0.93,0.13,1,44,1,1,5,2.0,0,0,0,14,2,1,1,0,0,0,0
37,1,0.09,0.71,0.18,0,48,1,2,6,4.0,0,0,0,9,2,0,1,0,0,0,1
36,1,0.17,0.94,0.01,1,11,1,2,7,3.0,1,0,0,5,6,1,0,1,0,0,1
5,2,0.06,0.91,0.21,0,12,1,1,7,4.0,0,0,0,17,1,0,0,0,1,0,1
8,2,0.12,0.93,0.15,1,54,1,2,8,3.0,0,0,0,14,1,1,0,1,0,0,1
39,2,0.16,0.77,0.19,1,36,1,1,5,3.0,0,0,0,14,1,0,0,0,1,0,1
37,1,0.08,0.82,0.09,1,9,1,1,6,2.0,0,0,0,9,5,0,1,0,0,0,1
16,2,0.24,0.74,0.04,1,48,0,1,6,3.0,0,0,0,7,4,0,0,1,0,0,0
23,2,0.24,0.77,0.13,1,5,1,1,8,2.0,0,0,0,12,6,1,1,0,0,0,1
25,2,0.03,0.79,0.28,1,18,1,2,5,2.0,1,0,0,16,2,1,1,0,0,0,0
28,2,0.09,0.8,0.07,1,57,0,2,5,4.0,1,0,0,9,3,0,0,1,0,0,0
31,1,0.05,0.75,0.2,1,17,0,2,6,4.0,1,0,0,12,4,0,0,1,0,0,1
18,2,0.05,0.76,0.01,0,5,1,1,5,2.0,1,0,0,19,1,0,1,0,0,0,0
36,1,0.12,0.97,0.22,0,76,1,1,7,3.0,0,0,0,8,6,1,1,0,0,0,1
7,1,0.14,0.94,0.07,1,17,1,2,7,2.0,1,0,0,8,5,0,0,0,1,0,0
6,2,0.11,0.8,0.14,1,41,1,1,7,2.0,0,0,0,8,1,0,0,1,0,0,0
38,2,0.07,0.98,0.11,1,65,0,2,8,3.0,1,0,0,18,6,1,1,0,0,0,1
11,2,0.07,0.77,0.03,0,79,0,2,6,4.0,0,0,0,12,3,1,1,0,0,0,0
39,1,0.25,0.82,0.1,1,64,1,1,6,2.0,0,0,0,18,3,1,1,0,0,0,1
15,1,0.23,0.94,0.11,1,27,0,2,6,3.0,0,0,0,19,6,1,0,1,0,0,1
17,1,0.02,0.83,0.16,1,68,1,2,8,4.0,1,0,0,11,4,1,0,1,0,0,1
5,2,0.16,0.77,0.29,1,1,0,1,7,3.0,0,0,0,5,2,1,1,0,0,0,0
38,2,0.11,0.81,0.14,1,26,1,2,5,2.0,1,0,0,9,5,1,0,1,0,0,1
17,2,0.17,0.85,0.27,1,15,1,2,7,3.0,0,0,0,13,5,1,0,1,0,0,0
10,1,0.15,0.89,0.14,1,42,0,1,7,4.0,0,0,0,10,2,1,1,0,0,0,0
21,1,0.22,0.82,0.03,1,71,1,1,5,4.0,1,0,0,5,5,0,0,1,0,0,0
10,2,0.02,0.83,0.07,1,61,1,2,7,3.0,1,0,0,19,4,1,0,1,0,0,0
32,1,0.09,0.78,0.12,1,79,0,2,7,2.0,1,0,0,9,2,1,0,1,0,0,1
7,2,0.25,0.86,0.1,1,10,0,1,5,4.0,1,0,0,14,3,1,1,0,0,0,0
22,1,0.05,0.77,0.26,1,60,1,1,5,4.0,1,0,0,19,6,1,0,0,1,0,0
18,1,0.03,0.96,0.2,1,57,1,2,7,3.0,0,0,0,13,2,0,0,1,0,0,1
6,1,0.18,0.92,0.17,0,36,1,1,7,4.0,1,0,0,15,5,0,0,1,0,0,0
6,2,0.19,0.82,0.15,1,7,1,1,7,4.0,1,0,0,5,5,1,0,0,1,0,0
23,2,0.17,0.92,0.12,1,8,0,1,6,2.0,0,0,0,15,6,1,0,1,0,0,0
